date,time,x,y
2/9/17,01:25.763139+00:00,432756,318242
2/9/17,01:25.796526+00:00,432756,316910
2/9/17,01:25.829912+00:00,432756,316910
2/9/17,01:25.863298+00:00,432756,315579
2/9/17,01:25.896685+00:00,432756,315579
2/9/17,01:25.930071+00:00,432756,315579
2/9/17,01:25.963457+00:00,431424,316910
2/9/17,01:25.996844+00:00,431424,316910
2/9/17,01:26.030230+00:00,428761,316910
2/9/17,01:26.063616+00:00,428761,316910
2/9/17,01:26.097003+00:00,424766,314247
2/9/17,01:26.130389+00:00,426098,316910
2/9/17,01:26.163775+00:00,423435,318242
2/9/17,01:26.197162+00:00,420772,319573
2/9/17,01:26.230548+00:00,418109,322237
2/9/17,01:26.263934+00:00,412782,322237
2/9/17,01:26.297321+00:00,412782,322237
2/9/17,01:26.330707+00:00,412782,320905
2/9/17,01:26.364093+00:00,412782,324900
2/9/17,01:26.397480+00:00,411451,323568
2/9/17,01:26.430866+00:00,412782,326231
2/9/17,01:26.464252+00:00,411451,326231
2/9/17,01:26.497639+00:00,411451,327563
2/9/17,01:26.531025+00:00,411451,327563
2/9/17,01:26.564411+00:00,410119,327563
2/9/17,01:26.597798+00:00,410119,327563
2/9/17,01:26.631184+00:00,411451,327563
2/9/17,01:26.664570+00:00,411451,327563
2/9/17,01:26.697957+00:00,411451,327563
2/9/17,01:26.731343+00:00,410119,327563
2/9/17,01:26.764729+00:00,411451,327563
2/9/17,01:26.798116+00:00,411451,327563
2/9/17,01:26.831502+00:00,411451,328894
2/9/17,01:26.864888+00:00,410119,328894
2/9/17,01:26.898275+00:00,410119,328894
2/9/17,01:26.931661+00:00,410119,327563
2/9/17,01:26.965047+00:00,411451,327563
2/9/17,01:26.998434+00:00,411451,327563
2/9/17,01:27.031820+00:00,414114,327563
2/9/17,01:27.065206+00:00,416777,326231
2/9/17,01:27.098593+00:00,418109,326231
2/9/17,01:27.131979+00:00,419440,326231
2/9/17,01:27.165365+00:00,419440,326231
2/9/17,01:27.198752+00:00,419440,327563
2/9/17,01:27.232138+00:00,418109,328894
2/9/17,01:27.265524+00:00,416777,330226
2/9/17,01:27.298911+00:00,415446,331557
2/9/17,01:27.332297+00:00,414114,332889
2/9/17,01:27.365683+00:00,411451,335552
2/9/17,01:27.399070+00:00,408788,335552
2/9/17,01:27.432456+00:00,406125,336884
2/9/17,01:27.465842+00:00,404793,331557
2/9/17,01:27.499229+00:00,402130,334221
2/9/17,01:27.532615+00:00,398135,338215
2/9/17,01:27.566001+00:00,392809,348868
2/9/17,01:27.599388+00:00,388814,351531
2/9/17,01:27.632774+00:00,384820,355525
2/9/17,01:27.666160+00:00,379494,360852
2/9/17,01:27.699547+00:00,374167,364846
2/9/17,01:27.732933+00:00,371504,368841
2/9/17,01:27.766319+00:00,366178,371504
2/9/17,01:27.799706+00:00,362183,374167
2/9/17,01:27.833092+00:00,355525,379494
2/9/17,01:27.866478+00:00,350199,383488
2/9/17,01:27.899865+00:00,343541,388814
2/9/17,01:27.933251+00:00,336884,394141
2/9/17,01:27.966637+00:00,330226,398135
2/9/17,01:28.000024+00:00,323568,403462
2/9/17,01:28.033410+00:00,319573,406125
2/9/17,01:28.066796+00:00,316910,408788
2/9/17,01:28.100183+00:00,312916,414114
2/9/17,01:28.133569+00:00,307589,418109
2/9/17,01:28.166955+00:00,300932,423435
2/9/17,01:28.200342+00:00,294274,427430
2/9/17,01:28.233728+00:00,286284,432756
2/9/17,01:28.267114+00:00,279627,436750
2/9/17,01:28.300501+00:00,274300,442077
2/9/17,01:28.333887+00:00,268974,446071
2/9/17,01:28.367273+00:00,264980,451398
2/9/17,01:28.400660+00:00,259653,456724
2/9/17,01:28.434046+00:00,252996,462050
2/9/17,01:28.467432+00:00,245006,467376
2/9/17,01:28.500819+00:00,238348,471371
2/9/17,01:28.534205+00:00,230359,478029
2/9/17,01:28.567591+00:00,226364,482023
2/9/17,01:28.600978+00:00,221038,487350
2/9/17,01:28.634364+00:00,213049,495339
2/9/17,01:28.667750+00:00,209054,500665
2/9/17,01:28.701137+00:00,206391,501997
2/9/17,01:28.734523+00:00,203728,503328
2/9/17,01:28.767909+00:00,201065,503328
2/9/17,01:28.801296+00:00,197070,505992
2/9/17,01:28.834682+00:00,194407,508655
2/9/17,01:28.868068+00:00,191744,511318
2/9/17,01:28.901455+00:00,187749,515312
2/9/17,01:28.934841+00:00,185086,517976
2/9/17,01:28.968227+00:00,182423,520639
2/9/17,01:29.001614+00:00,182423,520639
2/9/17,01:29.035000+00:00,182423,519307
2/9/17,01:29.068386+00:00,179760,520639
2/9/17,01:29.101773+00:00,177097,521970
2/9/17,01:29.135159+00:00,177097,519307
2/9/17,01:29.168545+00:00,175765,523302
2/9/17,01:29.201932+00:00,171770,524633
2/9/17,01:29.235318+00:00,170439,527296
2/9/17,01:29.268704+00:00,167776,528628
2/9/17,01:29.302091+00:00,165113,531291
2/9/17,01:29.335477+00:00,161118,535286
2/9/17,01:29.368863+00:00,161118,535286
2/9/17,01:29.402250+00:00,162450,535286
2/9/17,01:29.435636+00:00,162450,532623
2/9/17,01:29.469022+00:00,161118,532623
2/9/17,01:29.502409+00:00,159786,528628
2/9/17,01:29.535795+00:00,158455,529960
2/9/17,01:29.569181+00:00,155792,535286
2/9/17,01:29.602568+00:00,155792,535286
2/9/17,01:29.635954+00:00,157123,533954
2/9/17,01:29.669340+00:00,155792,535286
2/9/17,01:29.702727+00:00,155792,535286
2/9/17,01:29.736113+00:00,155792,535286
2/9/17,01:29.769499+00:00,155792,536617
2/9/17,01:29.802886+00:00,154460,536617
2/9/17,01:29.836272+00:00,154460,535286
2/9/17,01:29.869658+00:00,155792,535286
2/9/17,01:29.903045+00:00,155792,535286
2/9/17,01:29.936431+00:00,155792,535286
2/9/17,01:29.969817+00:00,155792,535286
2/9/17,01:30.003204+00:00,155792,533954
2/9/17,01:30.036590+00:00,155792,535286
2/9/17,01:30.069976+00:00,155792,535286
2/9/17,01:30.103363+00:00,154460,535286
2/9/17,01:30.136749+00:00,155792,533954
2/9/17,01:30.170135+00:00,155792,533954
2/9/17,01:30.203522+00:00,155792,533954
2/9/17,01:30.236908+00:00,154460,533954
2/9/17,01:30.270294+00:00,153129,533954
2/9/17,01:30.303681+00:00,151797,535286
2/9/17,01:30.337067+00:00,151797,535286
2/9/17,01:30.370453+00:00,151797,535286
2/9/17,01:30.403840+00:00,151797,533954
2/9/17,01:30.437226+00:00,150466,533954
2/9/17,01:30.470612+00:00,149134,532623
2/9/17,01:30.503999+00:00,146471,532623
2/9/17,01:30.537385+00:00,145139,532623
2/9/17,01:30.570771+00:00,141145,523302
2/9/17,01:30.604158+00:00,137150,525965
2/9/17,01:30.637544+00:00,135818,525965
2/9/17,01:30.670930+00:00,135818,527296
2/9/17,01:30.704317+00:00,134487,528628
2/9/17,01:30.737703+00:00,133155,528628
2/9/17,01:30.771089+00:00,133155,528628
2/9/17,01:30.804476+00:00,134487,528628
2/9/17,01:30.837862+00:00,135818,528628
2/9/17,01:30.871248+00:00,137150,528628
2/9/17,01:30.904635+00:00,137150,529960
2/9/17,01:30.938021+00:00,138482,528628
2/9/17,01:30.971407+00:00,138482,528628
2/9/17,01:31.004794+00:00,139813,528628
2/9/17,01:31.038180+00:00,139813,528628
2/9/17,01:31.071566+00:00,141145,528628
2/9/17,01:31.104953+00:00,141145,528628
2/9/17,01:31.138339+00:00,141145,528628
2/9/17,01:31.171725+00:00,142476,528628
2/9/17,01:31.205112+00:00,142476,528628
2/9/17,01:31.238498+00:00,142476,527296
2/9/17,01:31.271884+00:00,143808,527296
2/9/17,01:31.305271+00:00,143808,527296
2/9/17,01:31.338657+00:00,143808,527296
2/9/17,01:31.372043+00:00,143808,527296
2/9/17,01:31.405430+00:00,142476,527296
2/9/17,01:31.438816+00:00,142476,528628
2/9/17,01:31.472202+00:00,141145,527296
2/9/17,01:31.505589+00:00,139813,527296
2/9/17,01:31.538975+00:00,138482,528628
2/9/17,01:31.572361+00:00,138482,528628
2/9/17,01:31.605747+00:00,138482,528628
2/9/17,01:31.639134+00:00,137150,527296
2/9/17,01:31.672520+00:00,137150,527296
2/9/17,01:31.705906+00:00,137150,527296
2/9/17,01:31.739293+00:00,137150,527296
2/9/17,01:31.772679+00:00,137150,528628
2/9/17,01:31.806065+00:00,137150,527296
2/9/17,01:31.839452+00:00,137150,527296
2/9/17,01:31.872838+00:00,137150,525965
2/9/17,01:31.906224+00:00,138482,525965
2/9/17,01:31.939611+00:00,138482,525965
2/9/17,01:31.972997+00:00,139813,525965
2/9/17,01:32.006383+00:00,139813,525965
2/9/17,01:32.039770+00:00,138482,527296
2/9/17,01:32.073156+00:00,139813,527296
2/9/17,01:32.106542+00:00,139813,527296
2/9/17,01:32.139929+00:00,141145,537949
2/9/17,01:32.173315+00:00,138482,528628
2/9/17,01:32.206701+00:00,139813,528628
2/9/17,01:32.240088+00:00,139813,528628
2/9/17,01:32.273474+00:00,141145,537949
2/9/17,01:32.306860+00:00,138482,528628
2/9/17,01:32.340247+00:00,139813,528628
2/9/17,01:32.373633+00:00,141145,537949
2/9/17,01:32.407019+00:00,141145,527296
2/9/17,01:32.440406+00:00,142476,536617
2/9/17,01:32.473792+00:00,143808,536617
2/9/17,01:32.507178+00:00,141145,527296
2/9/17,01:32.540565+00:00,142476,525965
2/9/17,01:32.573951+00:00,141145,525965
2/9/17,01:32.607337+00:00,142476,524633
2/9/17,01:32.640724+00:00,142476,525965
2/9/17,01:32.674110+00:00,146471,525965
2/9/17,01:32.707496+00:00,151797,533954
2/9/17,01:32.740883+00:00,154460,535286
2/9/17,01:32.774269+00:00,149134,539280
2/9/17,01:32.807655+00:00,147802,540612
2/9/17,01:32.841042+00:00,145139,541944
2/9/17,01:32.874428+00:00,115845,563249
2/9/17,01:32.907814+00:00,113182,563249
2/9/17,01:32.941201+00:00,111850,561917
2/9/17,01:32.974587+00:00,110519,553928
2/9/17,01:33.007973+00:00,111850,551264
2/9/17,01:33.041360+00:00,113182,548601
2/9/17,01:33.074746+00:00,115845,545938
2/9/17,01:33.108132+00:00,118508,541944
2/9/17,01:33.141519+00:00,121171,537949
2/9/17,01:33.174905+00:00,123834,536617
2/9/17,01:33.208291+00:00,123834,537949
2/9/17,01:33.241678+00:00,122503,537949
2/9/17,01:33.275064+00:00,123834,537949
2/9/17,01:33.308450+00:00,123834,536617
2/9/17,01:33.341837+00:00,125166,536617
2/9/17,01:33.375223+00:00,123834,536617
2/9/17,01:33.408609+00:00,125166,536617
2/9/17,01:33.441996+00:00,125166,536617
2/9/17,01:33.475382+00:00,126498,536617
2/9/17,01:33.508768+00:00,126498,536617
2/9/17,01:33.542155+00:00,126498,536617
2/9/17,01:33.575541+00:00,126498,536617
2/9/17,01:33.608927+00:00,126498,536617
2/9/17,01:33.642314+00:00,126498,536617
2/9/17,01:33.675700+00:00,125166,537949
2/9/17,01:33.709086+00:00,123834,537949
2/9/17,01:33.742473+00:00,123834,537949
2/9/17,01:33.775859+00:00,123834,537949
2/9/17,01:33.809245+00:00,125166,539280
2/9/17,01:33.842632+00:00,125166,537949
2/9/17,01:33.876018+00:00,126498,537949
2/9/17,01:33.909404+00:00,126498,537949
2/9/17,01:33.942791+00:00,126498,537949
2/9/17,01:33.976177+00:00,126498,537949
2/9/17,01:34.009563+00:00,125166,537949
2/9/17,01:34.042950+00:00,125166,539280
2/9/17,01:34.076336+00:00,123834,540612
2/9/17,01:34.109722+00:00,123834,541944
2/9/17,01:34.143109+00:00,131824,549933
2/9/17,01:34.176495+00:00,130492,549933
2/9/17,01:34.209881+00:00,131824,548601
2/9/17,01:34.243268+00:00,131824,549933
2/9/17,01:34.276654+00:00,133155,548601
2/9/17,01:34.310040+00:00,134487,548601
2/9/17,01:34.343427+00:00,134487,547270
2/9/17,01:34.376813+00:00,134487,547270
2/9/17,01:34.410199+00:00,135818,545938
2/9/17,01:34.443586+00:00,137150,544607
2/9/17,01:34.476972+00:00,138482,544607
2/9/17,01:34.510358+00:00,141145,543275
2/9/17,01:34.543745+00:00,146471,540612
2/9/17,01:34.577131+00:00,151797,537949
2/9/17,01:34.610517+00:00,157123,533954
2/9/17,01:34.643904+00:00,162450,529960
2/9/17,01:34.677290+00:00,170439,521970
2/9/17,01:34.710676+00:00,177097,515312
2/9/17,01:34.744063+00:00,181091,511318
2/9/17,01:34.777449+00:00,183754,508655
2/9/17,01:34.810835+00:00,190412,504660
2/9/17,01:34.844222+00:00,195739,501997
2/9/17,01:34.877608+00:00,199733,500665
2/9/17,01:34.910994+00:00,206391,495339
2/9/17,01:34.944381+00:00,211717,490013
2/9/17,01:34.977767+00:00,215712,484687
2/9/17,01:35.011153+00:00,219707,480692
2/9/17,01:35.044540+00:00,225033,476697
2/9/17,01:35.077926+00:00,230359,474034
2/9/17,01:35.111312+00:00,233022,474034
2/9/17,01:35.144699+00:00,235685,471371
2/9/17,01:35.178085+00:00,238348,467376
2/9/17,01:35.211471+00:00,230359,459387
2/9/17,01:35.244858+00:00,231691,458055
2/9/17,01:35.278244+00:00,231691,455392
2/9/17,01:35.311630+00:00,233022,454061
2/9/17,01:35.345017+00:00,237017,451398
2/9/17,01:35.378403+00:00,243675,447403
2/9/17,01:35.411789+00:00,252996,455392
2/9/17,01:35.445176+00:00,259653,451398
2/9/17,01:35.478562+00:00,264980,447403
2/9/17,01:35.511948+00:00,268974,443408
2/9/17,01:35.545335+00:00,271637,440745
2/9/17,01:35.578721+00:00,271637,427430
2/9/17,01:35.612107+00:00,276964,424766
2/9/17,01:35.645494+00:00,287616,431424
2/9/17,01:35.678880+00:00,292942,427430
2/9/17,01:35.712266+00:00,296937,424766
2/9/17,01:35.745653+00:00,295605,424766
2/9/17,01:35.779039+00:00,295605,422103
2/9/17,01:35.812425+00:00,288948,411451
2/9/17,01:35.845812+00:00,290279,410119
2/9/17,01:35.879198+00:00,294274,408788
2/9/17,01:35.912584+00:00,304926,415446
2/9/17,01:35.945971+00:00,307589,414114
2/9/17,01:35.979357+00:00,310252,411451
2/9/17,01:36.012743+00:00,303595,403462
2/9/17,01:36.046130+00:00,304926,402130
2/9/17,01:36.079516+00:00,304926,400798
2/9/17,01:36.112902+00:00,306258,400798
2/9/17,01:36.146289+00:00,306258,400798
2/9/17,01:36.179675+00:00,306258,400798
2/9/17,01:36.213061+00:00,304926,400798
2/9/17,01:36.246448+00:00,304926,400798
2/9/17,01:36.279834+00:00,303595,400798
2/9/17,01:36.313220+00:00,300932,400798
2/9/17,01:36.346607+00:00,299600,400798
2/9/17,01:36.379993+00:00,300932,400798
2/9/17,01:36.413379+00:00,300932,400798
2/9/17,01:36.446766+00:00,302263,399467
2/9/17,01:36.480152+00:00,302263,399467
2/9/17,01:36.513538+00:00,303595,398135
2/9/17,01:36.546925+00:00,302263,399467
2/9/17,01:36.580311+00:00,300932,399467
2/9/17,01:36.613697+00:00,300932,399467
2/9/17,01:36.647084+00:00,303595,398135
2/9/17,01:36.680470+00:00,304926,398135
2/9/17,01:36.713856+00:00,303595,398135
2/9/17,01:36.747243+00:00,303595,398135
2/9/17,01:36.780629+00:00,303595,398135
2/9/17,01:36.814015+00:00,302263,398135
2/9/17,01:36.847402+00:00,302263,398135
2/9/17,01:36.880788+00:00,300932,399467
2/9/17,01:36.914174+00:00,300932,399467
2/9/17,01:36.947561+00:00,300932,399467
2/9/17,01:36.980947+00:00,300932,399467
2/9/17,01:37.014333+00:00,299600,399467
2/9/17,01:37.047720+00:00,298268,402130
2/9/17,01:37.081106+00:00,296937,403462
2/9/17,01:37.114492+00:00,298268,403462
2/9/17,01:37.147879+00:00,296937,404793
2/9/17,01:37.181265+00:00,295605,407456
2/9/17,01:37.214651+00:00,294274,407456
2/9/17,01:37.248038+00:00,292942,408788
2/9/17,01:37.281424+00:00,292942,410119
2/9/17,01:37.314810+00:00,292942,410119
2/9/17,01:37.348197+00:00,292942,410119
2/9/17,01:37.381583+00:00,291611,410119
2/9/17,01:37.414969+00:00,292942,410119
2/9/17,01:37.448356+00:00,292942,410119
2/9/17,01:37.481742+00:00,292942,410119
2/9/17,01:37.515128+00:00,294274,408788
2/9/17,01:37.548515+00:00,294274,408788
2/9/17,01:37.581901+00:00,294274,408788
2/9/17,01:37.615287+00:00,295605,407456
2/9/17,01:37.648674+00:00,296937,406125
2/9/17,01:37.682060+00:00,296937,404793
2/9/17,01:37.715446+00:00,296937,403462
2/9/17,01:37.748833+00:00,296937,403462
2/9/17,01:37.782219+00:00,296937,402130
2/9/17,01:37.815605+00:00,298268,402130
2/9/17,01:37.848992+00:00,296937,403462
2/9/17,01:37.882378+00:00,296937,403462
2/9/17,01:37.915764+00:00,296937,403462
2/9/17,01:37.949151+00:00,298268,403462
2/9/17,01:37.982537+00:00,299600,402130
2/9/17,01:38.015923+00:00,299600,402130
2/9/17,01:38.049310+00:00,303595,399467
2/9/17,01:38.082696+00:00,306258,396804
2/9/17,01:38.116082+00:00,315579,391478
2/9/17,01:38.149469+00:00,336884,390146
2/9/17,01:38.182855+00:00,343541,384820
2/9/17,01:38.216241+00:00,338215,379494
2/9/17,01:38.249628+00:00,355525,380825
2/9/17,01:38.283014+00:00,358189,379494
2/9/17,01:38.316400+00:00,359520,376830
2/9/17,01:38.349787+00:00,362183,375499
2/9/17,01:38.383173+00:00,364846,374167
2/9/17,01:38.416559+00:00,364846,374167
2/9/17,01:38.449946+00:00,366178,374167
2/9/17,01:38.483332+00:00,367509,374167
2/9/17,01:38.516718+00:00,370173,374167
2/9/17,01:38.550105+00:00,370173,374167
2/9/17,01:38.583491+00:00,370173,374167
2/9/17,01:38.616877+00:00,370173,374167
2/9/17,01:38.650264+00:00,370173,375499
2/9/17,01:38.683650+00:00,371504,375499
2/9/17,01:38.717036+00:00,371504,375499
2/9/17,01:38.750423+00:00,374167,375499
2/9/17,01:38.783809+00:00,374167,375499
2/9/17,01:38.817195+00:00,374167,376830
2/9/17,01:38.850582+00:00,375499,376830
2/9/17,01:38.883968+00:00,375499,376830
2/9/17,01:38.917354+00:00,375499,376830
2/9/17,01:38.950741+00:00,375499,376830
2/9/17,01:38.984127+00:00,376830,376830
2/9/17,01:39.017513+00:00,379494,376830
2/9/17,01:39.050900+00:00,382157,376830
2/9/17,01:39.084286+00:00,384820,376830
2/9/17,01:39.117672+00:00,388814,376830
2/9/17,01:39.151059+00:00,390146,376830
2/9/17,01:39.184445+00:00,392809,376830
2/9/17,01:39.217831+00:00,394141,376830
2/9/17,01:39.251218+00:00,395472,376830
2/9/17,01:39.284604+00:00,396804,376830
2/9/17,01:39.317990+00:00,398135,376830
2/9/17,01:39.351377+00:00,399467,376830
2/9/17,01:39.384763+00:00,399467,378162
2/9/17,01:39.418149+00:00,399467,378162
2/9/17,01:39.451536+00:00,399467,378162
2/9/17,01:39.484922+00:00,394141,376830
2/9/17,01:39.518308+00:00,399467,378162
2/9/17,01:39.551695+00:00,399467,378162
2/9/17,01:39.585081+00:00,392809,376830
2/9/17,01:39.618467+00:00,391478,376830
2/9/17,01:39.651854+00:00,390146,375499
2/9/17,01:39.685240+00:00,388814,375499
2/9/17,01:39.718626+00:00,386151,375499
2/9/17,01:39.752013+00:00,386151,375499
2/9/17,01:39.785399+00:00,386151,375499
2/9/17,01:39.818785+00:00,387483,375499
2/9/17,01:39.852172+00:00,387483,376830
2/9/17,01:39.885558+00:00,388814,378162
2/9/17,01:39.918944+00:00,390146,378162
2/9/17,01:39.952331+00:00,391478,379494
2/9/17,01:39.985717+00:00,392809,380825
2/9/17,01:40.019103+00:00,392809,382157
2/9/17,01:40.052490+00:00,394141,382157
2/9/17,01:40.085876+00:00,394141,383488
2/9/17,01:40.119262+00:00,392809,383488
2/9/17,01:40.152649+00:00,391478,382157
2/9/17,01:40.186035+00:00,391478,382157
2/9/17,01:40.219421+00:00,390146,382157
2/9/17,01:40.252808+00:00,390146,382157
2/9/17,01:40.286194+00:00,390146,382157
2/9/17,01:40.319580+00:00,390146,382157
2/9/17,01:40.352967+00:00,390146,382157
2/9/17,01:40.386353+00:00,390146,382157
2/9/17,01:40.419739+00:00,388814,382157
2/9/17,01:40.453126+00:00,388814,382157
2/9/17,01:40.486512+00:00,387483,382157
2/9/17,01:40.519898+00:00,387483,380825
2/9/17,01:40.553285+00:00,388814,380825
2/9/17,01:40.586671+00:00,386151,380825
2/9/17,01:40.620057+00:00,386151,380825
2/9/17,01:40.653444+00:00,386151,380825
2/9/17,01:40.686830+00:00,386151,380825
2/9/17,01:40.720216+00:00,386151,380825
2/9/17,01:40.753603+00:00,386151,380825
2/9/17,01:40.786989+00:00,384820,380825
2/9/17,01:40.820375+00:00,384820,380825
2/9/17,01:40.853762+00:00,384820,380825
2/9/17,01:40.887148+00:00,384820,380825
2/9/17,01:40.920534+00:00,384820,380825
2/9/17,01:40.953921+00:00,384820,380825
2/9/17,01:40.987307+00:00,384820,380825
2/9/17,01:41.020693+00:00,384820,380825
2/9/17,01:41.054080+00:00,384820,380825
2/9/17,01:41.087466+00:00,382157,380825
2/9/17,01:41.120852+00:00,384820,380825
2/9/17,01:41.154239+00:00,383488,380825
2/9/17,01:41.187625+00:00,383488,380825
2/9/17,01:41.221011+00:00,382157,380825
2/9/17,01:41.254398+00:00,384820,379494
2/9/17,01:41.287784+00:00,383488,379494
2/9/17,01:41.321170+00:00,383488,380825
2/9/17,01:41.354557+00:00,383488,380825
2/9/17,01:41.387943+00:00,383488,380825
2/9/17,01:41.421329+00:00,383488,380825
2/9/17,01:41.454716+00:00,383488,380825
2/9/17,01:41.488102+00:00,383488,380825
2/9/17,01:41.521488+00:00,383488,380825
2/9/17,01:41.554875+00:00,383488,380825
2/9/17,01:41.588261+00:00,382157,380825
2/9/17,01:41.621647+00:00,382157,380825
2/9/17,01:41.655034+00:00,383488,380825
2/9/17,01:41.688420+00:00,383488,380825
2/9/17,01:41.721806+00:00,383488,380825
2/9/17,01:41.755193+00:00,382157,380825
2/9/17,01:41.788579+00:00,382157,380825
2/9/17,01:41.821965+00:00,382157,380825
2/9/17,01:41.855352+00:00,383488,380825
2/9/17,01:41.888738+00:00,380825,380825
2/9/17,01:41.922124+00:00,380825,380825
2/9/17,01:41.955511+00:00,380825,380825
2/9/17,01:41.988897+00:00,380825,380825
2/9/17,01:42.022283+00:00,380825,379494
2/9/17,01:42.055670+00:00,379494,378162
2/9/17,01:42.089056+00:00,379494,378162
2/9/17,01:42.122442+00:00,380825,378162
2/9/17,01:42.155829+00:00,382157,378162
2/9/17,01:42.189215+00:00,383488,378162
2/9/17,01:42.222601+00:00,383488,378162
2/9/17,01:42.255988+00:00,383488,378162
2/9/17,01:42.289374+00:00,384820,378162
2/9/17,01:42.322760+00:00,384820,378162
2/9/17,01:42.356147+00:00,387483,378162
2/9/17,01:42.389533+00:00,384820,378162
2/9/17,01:42.422919+00:00,382157,375499
2/9/17,01:42.456306+00:00,383488,375499
2/9/17,01:42.489692+00:00,383488,375499
2/9/17,01:42.523078+00:00,383488,374167
2/9/17,01:42.556465+00:00,383488,374167
2/9/17,01:42.589851+00:00,384820,374167
2/9/17,01:42.623237+00:00,386151,372836
2/9/17,01:42.656624+00:00,386151,374167
2/9/17,01:42.690010+00:00,386151,374167
2/9/17,01:42.723396+00:00,383488,374167
2/9/17,01:42.756783+00:00,384820,374167
2/9/17,01:42.790169+00:00,384820,374167
2/9/17,01:42.823555+00:00,384820,374167
2/9/17,01:42.856942+00:00,383488,374167
2/9/17,01:42.890328+00:00,386151,374167
2/9/17,01:42.923714+00:00,387483,374167
2/9/17,01:42.957101+00:00,384820,374167
2/9/17,01:42.990487+00:00,386151,374167
2/9/17,01:43.023873+00:00,395472,375499
